"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	Births	% of Total Births	Total Population	Birth Rate	Female Population	Fertility Rate	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	3878	4.90	831	22.86	3358.21	26.53	38.79	39.00
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	86	0.00%	10100	8.51	2609	32.96	3234.64	31.47	38.44	38.48
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2007"	"2007"	"Black or African American"	"2054-5"	25	0.00%	6844	3.65	811	30.83	3262.88	26.52	39.32	38.96
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2007"	"2007"	"White"	"2106-3"	2754	0.04%	241948	11.38	46245	59.55	3372.68	27.88	38.79	38.63
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	20	0.00%	4077	4.91	835	23.95	3348.80	25.90	39.15	39.25
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	102	0.00%	10417	9.79	2647	38.53	3274.55	31.61	38.95	38.63
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2008"	"2008"	"Black or African American"	"2054-5"	34	0.00%	7134	4.77	844	40.28	3226.47	26.71	39.26	38.71
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2008"	"2008"	"White"	"2106-3"	2583	0.04%	244730	10.55	46287	55.80	3386.69	28.11	38.95	38.75
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	20	0.00%	4211	4.75	873	22.91	3420.50	26.45	38.85	39.10
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	90	0.00%	10736	8.38	2721	33.08	3308.23	31.69	38.93	38.65
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2009"	"2009"	"Black or African American"	"2054-5"	32	0.00%	7229	4.43	872	36.70	3387.97	25.91	38.75	38.65
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2009"	"2009"	"White"	"2106-3"	2475	0.04%	245969	10.06	46016	53.79	3387.08	28.26	38.86	38.71
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	26	0.00%	4383	5.93	894	29.08	3489.42	25.65	38.81	38.77
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	112	0.00%	10987	10.19	2779	40.30	3254.20	30.88	39.09	38.53
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2010"	"2010"	"Black or African American"	"2054-5"	32	0.00%	7283	4.39	863	37.08	3459.34	25.84	38.94	38.75
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2010"	"2010"	"White"	"2106-3"	2565	0.04%	246984	10.39	45968	55.80	3389.27	28.40	39.00	38.77
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	4630	4.10	1052	18.06	3478.74	25.05	40.00	39.32
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	90	0.00%	12187	7.38	3181	28.29	3197.88	31.43	38.60	38.41
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2011"	"2011"	"Black or African American"	"2054-5"	24	0.00%	7747	3.10	993	24.17	3078.58	28.88	38.04	38.50
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2011"	"2011"	"White"	"2106-3"	2498	0.04%	247405	10.10	46460	53.77	3363.50	28.69	38.94	38.68
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	22	0.00%	4753	4.63	1059	20.77	3392.36	27.27	39.27	38.73
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	115	0.00%	12220	9.41	3144	36.58	3209.62	31.70	38.74	38.48
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2012"	"2012"	"Black or African American"	"2054-5"	28	0.00%	7475	3.75	968	28.93	3346.79	27.43	39.00	39.00
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2012"	"2012"	"White"	"2106-3"	2415	0.04%	250356	9.65	46774	51.63	3386.30	28.52	38.97	38.72
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	25	0.00%	4753	5.26	1007	24.83	3315.24	28.52	38.96	38.80
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	108	0.00%	12433	8.69	3131	34.49	3288.35	31.41	38.78	38.61
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2013"	"2013"	"Black or African American"	"2054-5"	38	0.00%	7447	5.10	1024	37.11	3329.79	26.50	38.84	38.66
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2013"	"2013"	"White"	"2106-3"	2479	0.04%	251810	9.84	46989	52.76	3361.10	29.06	38.99	38.78
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	26	0.00%	4792	5.43	1066	24.39	3336.42	30.62	39.23	38.85
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	90	0.00%	13040	6.90	3263	27.58	3188.59	31.03	38.58	38.54
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2014"	"2014"	"Black or African American"	"2054-5"	42	0.00%	7366	5.70	1028	40.86	3361.64	28.05	39.36	39.24
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2014"	"2014"	"White"	"2106-3"	2438	0.04%	253885	9.60	47547	51.28	3385.67	29.24	38.98	38.85
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	24	0.00%	4818	4.98	1058	22.68	3445.00	28.38	38.83	38.75
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	111	0.00%	13433	8.26	3342	33.21	3176.81	31.78	38.70	38.43
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2015"	"2015"	"Black or African American"	"2054-5"	32	0.00%	7212	4.44	1043	30.68	3212.94	28.53	38.97	38.81
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2015"	"2015"	"White"	"2106-3"	2501	0.04%	255938	9.77	47861	52.26	3377.15	29.32	39.00	38.85
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	32	0.00%	4907	6.52	1071	29.88	3305.31	28.53	38.75	38.41
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	105	0.00%	13521	7.77	3405	30.84	3235.25	32.06	38.76	38.57
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2016"	"2016"	"Black or African American"	"2054-5"	46	0.00%	7066	6.51	1022	45.01	3298.00	29.17	38.44	38.53
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2016"	"2016"	"White"	"2106-3"	2398	0.04%	257393	9.32	47944	50.02	3375.68	29.49	38.89	38.77
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	23	0.00%	4876	4.72	1051	21.88	3451.43	29.30	38.96	39.00
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	103	0.00%	13645	7.55	3418	30.13	3180.61	32.83	38.45	38.34
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2017"	"2017"	"Black or African American"	"2054-5"	49	0.00%	7230	6.78	1053	46.53	3354.43	29.43	38.96	38.82
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2017"	"2017"	"White"	"2106-3"	2375	0.04%	257654	9.22	48105	49.37	3379.32	30.04	38.92	38.84
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	4891	3.88	1064	17.86	3283.26	28.53	38.32	38.16
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	100	0.00%	13739	7.28	3444	29.04	3242.79	31.64	38.62	38.40
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2018"	"2018"	"Black or African American"	"2054-5"	25	0.00%	7324	3.41	1089	22.96	3266.84	31.48	38.44	38.52
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2018"	"2018"	"White"	"2106-3"	2301	0.04%	258056	8.92	48211	47.73	3360.50	30.01	38.76	38.66
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	25	0.00%	4880	5.12	1052	23.76	3303.80	28.60	38.32	38.44
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	128	0.00%	13712	9.33	3428	37.34	3191.77	31.98	38.34	38.35
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2019"	"2019"	"Black or African American"	"2054-5"	37	0.00%	7243	5.11	1088	34.01	3256.89	30.27	38.46	38.62
	"California"	"06"	"San Luis Obispo County, CA"	"06079"	"2019"	"2019"	"White"	"2106-3"	2257	0.03%	257276	8.77	48152	46.87	3341.02	30.17	38.65	38.64
	"California"	"06"	"San Mateo County, CA"	"06081"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	22	0.00%	6335	3.47	1535	14.33	3098.27	27.77	37.45	37.73
	"California"	"06"	"San Mateo County, CA"	"06081"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	2888	0.04%	190031	15.20	44897	64.33	3221.12	31.78	38.63	38.53
	"California"	"06"	"San Mateo County, CA"	"06081"	"2007"	"2007"	"Black or African American"	"2054-5"	238	0.00%	25770	9.24	5197	45.80	3227.47	28.26	38.46	38.45
	"California"	"06"	"San Mateo County, CA"	"06081"	"2007"	"2007"	"White"	"2106-3"	6766	0.10%	471713	14.34	88911	76.10	3351.14	30.16	38.76	38.72
	"California"	"06"	"San Mateo County, CA"	"06081"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	19	0.00%	6670	2.85	1581	12.02	3463.37	30.47	39.05	38.53
	"California"	"06"	"San Mateo County, CA"	"06081"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	3001	0.05%	195571	15.34	45582	65.84	3246.05	31.71	38.65	38.56
	"California"	"06"	"San Mateo County, CA"	"06081"	"2008"	"2008"	"Black or African American"	"2054-5"	247	0.00%	26005	9.50	5237	47.16	3221.89	27.06	38.47	38.49
	"California"	"06"	"San Mateo County, CA"	"06081"	"2008"	"2008"	"White"	"2106-3"	6503	0.10%	475584	13.67	88958	73.10	3359.68	30.07	38.82	38.75
	"California"	"06"	"San Mateo County, CA"	"06081"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	13	0.00%	7127	1.82	1650	7.88	3498.92	29.15	39.08	39.08
	"California"	"06"	"San Mateo County, CA"	"06081"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	3073	0.05%	201693	15.24	46375	66.26	3224.21	31.68	38.59	38.54
	"California"	"06"	"San Mateo County, CA"	"06081"	"2009"	"2009"	"Black or African American"	"2054-5"	244	0.00%	26063	9.36	5197	46.95	3249.47	27.52	38.71	38.64
	"California"	"06"	"San Mateo County, CA"	"06081"	"2009"	"2009"	"White"	"2106-3"	6122	0.09%	478734	12.79	88916	68.85	3367.54	30.48	38.81	38.78
	"California"	"06"	"San Mateo County, CA"	"06081"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	17	0.00%	7546	2.25	1720	9.88	3604.41	31.18	38.71	38.59
	"California"	"06"	"San Mateo County, CA"	"06081"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	3060	0.05%	205582	14.88	46793	65.39	3202.49	31.73	38.61	38.54
	"California"	"06"	"San Mateo County, CA"	"06081"	"2010"	"2010"	"Black or African American"	"2054-5"	226	0.00%	26304	8.59	5183	43.60	3197.16	28.41	38.34	38.38
	"California"	"06"	"San Mateo County, CA"	"06081"	"2010"	"2010"	"White"	"2106-3"	5891	0.09%	479019	12.30	88231	66.77	3355.62	30.59	38.89	38.85
	"California"	"06"	"San Mateo County, CA"	"06081"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	14	0.00%	7834	1.79	1742	8.04	3312.93	29.00	38.14	38.07
	"California"	"06"	"San Mateo County, CA"	"06081"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	3131	0.05%	210768	14.86	47498	65.92	3214.79	31.78	38.67	38.59
	"California"	"06"	"San Mateo County, CA"	"06081"	"2011"	"2011"	"Black or African American"	"2054-5"	227	0.00%	27134	8.37	5278	43.01	3170.01	28.16	38.29	38.40
	"California"	"06"	"San Mateo County, CA"	"06081"	"2011"	"2011"	"White"	"2106-3"	5676	0.09%	481473	11.79	87957	64.53	3362.05	30.86	38.84	38.81
	"California"	"06"	"San Mateo County, CA"	"06081"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	15	0.00%	7660	1.96	1714	8.75	3230.33	26.60	38.07	38.20
	"California"	"06"	"San Mateo County, CA"	"06081"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	3407	0.05%	219272	15.54	49335	69.06	3223.77	32.11	38.69	38.61
	"California"	"06"	"San Mateo County, CA"	"06081"	"2012"	"2012"	"Black or African American"	"2054-5"	207	0.00%	26817	7.72	5132	40.34	3229.88	29.37	38.59	38.52
	"California"	"06"	"San Mateo County, CA"	"06081"	"2012"	"2012"	"White"	"2106-3"	5556	0.09%	485562	11.44	88454	62.81	3348.05	30.84	38.80	38.75
	"California"	"06"	"San Mateo County, CA"	"06081"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	13	0.00%	7651	1.70	1685	7.72	2883.46	31.62	36.85	37.08
	"California"	"06"	"San Mateo County, CA"	"06081"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	2995	0.05%	225660	13.27	50650	59.13	3203.64	32.59	38.73	38.61
	"California"	"06"	"San Mateo County, CA"	"06081"	"2013"	"2013"	"Black or African American"	"2054-5"	150	0.00%	26577	5.64	4979	30.13	3153.22	29.59	38.48	38.53
	"California"	"06"	"San Mateo County, CA"	"06081"	"2013"	"2013"	"White"	"2106-3"	5666	0.09%	487485	11.62	88196	64.24	3345.91	30.91	38.87	38.79
	"California"	"06"	"San Mateo County, CA"	"06081"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	18	0.00%	7663	2.35	1686	10.68	3563.33	31.11	38.89	39.00
	"California"	"06"	"San Mateo County, CA"	"06081"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	3324	0.05%	234995	14.14	52463	63.36	3198.98	32.56	38.68	38.53
	"California"	"06"	"San Mateo County, CA"	"06081"	"2014"	"2014"	"Black or African American"	"2054-5"	188	0.00%	26693	7.04	4924	38.18	3213.14	29.09	38.41	38.42
	"California"	"06"	"San Mateo County, CA"	"06081"	"2014"	"2014"	"White"	"2106-3"	5553	0.09%	489230	11.35	88687	62.61	3346.72	31.26	38.82	38.75
	"California"	"06"	"San Mateo County, CA"	"06081"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	15	0.00%	7628	1.97	1687	8.89	3479.80	29.07	38.93	38.60
	"California"	"06"	"San Mateo County, CA"	"06081"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	3209	0.05%	242042	13.26	53950	59.48	3182.62	32.79	38.65	38.52
	"California"	"06"	"San Mateo County, CA"	"06081"	"2015"	"2015"	"Black or African American"	"2054-5"	181	0.00%	26646	6.79	4980	36.35	3250.09	29.36	38.64	38.56
	"California"	"06"	"San Mateo County, CA"	"06081"	"2015"	"2015"	"White"	"2106-3"	5632	0.09%	488819	11.52	87987	64.01	3325.88	31.30	38.82	38.74
	"California"	"06"	"San Mateo County, CA"	"06081"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	10	0.00%	7570	1.32	1704	5.87	3498.20	31.00	39.40	39.30
	"California"	"06"	"San Mateo County, CA"	"06081"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	3355	0.05%	246518	13.61	54845	61.17	3199.56	32.97	38.70	38.58
	"California"	"06"	"San Mateo County, CA"	"06081"	"2016"	"2016"	"Black or African American"	"2054-5"	171	0.00%	25903	6.60	4812	35.54	3231.80	30.16	38.67	38.61
	"California"	"06"	"San Mateo County, CA"	"06081"	"2016"	"2016"	"White"	"2106-3"	5424	0.08%	484806	11.19	87236	62.18	3344.76	31.53	38.80	38.72
	"California"	"06"	"San Mateo County, CA"	"06081"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	13	0.00%	7503	1.73	1672	7.78	3239.08	30.92	39.15	38.85
	"California"	"06"	"San Mateo County, CA"	"06081"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	3305	0.05%	254681	12.98	57172	57.81	3168.38	33.06	38.61	38.48
	"California"	"06"	"San Mateo County, CA"	"06081"	"2017"	"2017"	"Black or African American"	"2054-5"	177	0.00%	25817	6.86	4818	36.74	3233.06	30.14	38.09	38.14
	"California"	"06"	"San Mateo County, CA"	"06081"	"2017"	"2017"	"White"	"2106-3"	5090	0.08%	483409	10.53	86562	58.80	3352.59	31.88	38.87	38.78
	"California"	"06"	"San Mateo County, CA"	"06081"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	15	0.00%	7925	1.89	1805	8.31	3234.87	30.40	38.67	38.47
	"California"	"06"	"San Mateo County, CA"	"06081"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	3067	0.05%	257986	11.89	57573	53.27	3201.50	33.30	38.69	38.53
	"California"	"06"	"San Mateo County, CA"	"06081"	"2018"	"2018"	"Black or African American"	"2054-5"	182	0.00%	25685	7.09	4873	37.35	3278.15	31.34	38.51	38.49
	"California"	"06"	"San Mateo County, CA"	"06081"	"2018"	"2018"	"White"	"2106-3"	5066	0.08%	477949	10.60	85640	59.15	3348.74	31.87	38.81	38.73
	"California"	"06"	"San Mateo County, CA"	"06081"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	18	0.00%	7749	2.32	1755	10.26	3214.33	32.67	38.50	38.33
	"California"	"06"	"San Mateo County, CA"	"06081"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	3140	0.05%	260745	12.04	58179	53.97	3190.93	33.23	38.71	38.57
	"California"	"06"	"San Mateo County, CA"	"06081"	"2019"	"2019"	"Black or African American"	"2054-5"	207	0.00%	25870	8.00	4938	41.92	3248.84	31.26	38.57	38.46
	"California"	"06"	"San Mateo County, CA"	"06081"	"2019"	"2019"	"White"	"2106-3"	4841	0.07%	472209	10.25	84634	57.20	3332.97	32.13	38.73	38.65
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	37	0.00%	9315	3.97	2291	16.15	3289.08	27.11	39.00	38.67
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	237	0.00%	24173	9.80	6712	35.31	3267.09	30.36	38.56	38.60
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2007"	"2007"	"Black or African American"	"2054-5"	101	0.00%	11621	8.69	2518	40.11	3218.90	25.96	38.88	38.31
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2007"	"2007"	"White"	"2106-3"	5917	0.09%	366134	16.16	77795	76.06	3344.23	27.22	38.76	38.68
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	44	0.00%	9907	4.44	2433	18.08	3258.11	27.34	38.25	38.20
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	299	0.00%	24866	12.02	6864	43.56	3210.85	30.80	39.03	38.58
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2008"	"2008"	"Black or African American"	"2054-5"	107	0.00%	11729	9.12	2548	41.99	3220.60	26.16	38.74	38.63
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2008"	"2008"	"White"	"2106-3"	5870	0.09%	369357	15.89	77848	75.40	3352.34	27.44	38.92	38.77
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	25	0.00%	10509	2.38	2529	9.89	3240.76	27.96	38.44	38.40
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	283	0.00%	25568	11.07	7057	40.10	3223.51	30.80	38.80	38.46
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2009"	"2009"	"Black or African American"	"2054-5"	101	0.00%	11968	8.44	2645	38.19	3129.34	26.57	38.67	38.53
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2009"	"2009"	"White"	"2106-3"	5632	0.09%	372311	15.13	78012	72.19	3339.07	27.33	38.84	38.73
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	30	0.00%	10963	2.74	2559	11.72	3360.63	25.80	39.03	38.83
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	209	0.00%	26214	7.97	7184	29.09	3178.11	30.68	38.67	38.38
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2010"	"2010"	"Black or African American"	"2054-5"	82	0.00%	12147	6.75	2631	31.17	3195.51	26.01	38.43	38.41
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2010"	"2010"	"White"	"2106-3"	5500	0.08%	374571	14.68	78147	70.38	3332.35	27.58	38.87	38.83
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	23	0.00%	11096	2.07	2594	8.87	3201.04	28.87	38.13	38.43
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	246	0.00%	27477	8.95	7599	32.37	3241.15	31.39	38.84	38.73
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2011"	"2011"	"Black or African American"	"2054-5"	68	0.00%	12731	5.34	2832	24.01	3149.10	27.18	38.59	38.72
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2011"	"2011"	"White"	"2106-3"	5467	0.08%	375574	14.56	78785	69.39	3341.26	27.66	38.79	38.81
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	25	0.00%	11276	2.22	2580	9.69	3366.40	29.72	38.84	38.88
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	267	0.00%	27674	9.65	7420	35.98	3257.69	30.54	38.80	38.55
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2012"	"2012"	"Black or African American"	"2054-5"	72	0.00%	12654	5.69	2772	25.97	3404.26	28.18	39.03	39.00
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2012"	"2012"	"White"	"2106-3"	5221	0.08%	379645	13.75	78675	66.36	3349.96	28.01	38.91	38.84
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	31	0.00%	11409	2.72	2656	11.67	3362.48	29.87	38.61	38.97
	"California"	"06"	"Santa Barbara County, CA"	"06083"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	262	0.00%	28249	9.27	7615	34.41	3275.10	31.24	38.72	38.67
